Secs,LocalTime,Lat,Lon,CourseWindDirection,CourseWindSpeed
48037.401,13:20:37.401,37.8236555,-122.4038086,239.7,16.8
48037.601,13:20:37.601,37.8236343,-122.4038126,239.6,16.8
48037.801,13:20:37.801,37.8236131,-122.4038169,239.6,16.8
48038.001,13:20:38.001,37.8235920,-122.4038212,239.6,16.8
48038.201,13:20:38.201,37.8235708,-122.4038256,239.6,16.8
48038.401,13:20:38.401,37.8235496,-122.4038302,239.6,16.8
48038.601,13:20:38.601,37.8235285,-122.4038350,239.5,16.8
48038.801,13:20:38.801,37.8235076,-122.4038399,239.5,16.8
48039.001,13:20:39.001,37.8234867,-122.4038450,239.5,16.8
48039.201,13:20:39.201,37.8234659,-122.4038500,239.5,16.8
48039.401,13:20:39.401,37.8234451,-122.4038553,239.5,16.8
48039.601,13:20:39.601,37.8234243,-122.4038610,239.5,16.8
48039.801,13:20:39.801,37.8234036,-122.4038667,239.5,16.8
48040.001,13:20:40.001,37.8233828,-122.4038724,239.5,16.8
48040.201,13:20:40.201,37.8233617,-122.4038776,239.5,16.8
48040.401,13:20:40.401,37.8233406,-122.4038832,239.5,16.8
48040.601,13:20:40.601,37.8233192,-122.4038885,239.5,16.8
48040.801,13:20:40.801,37.8232976,-122.4038931,239.5,16.8
48041.002,13:20:41.002,37.8232756,-122.4038972,239.5,16.8
48041.202,13:20:41.202,37.8232535,-122.4039014,239.5,16.8
48041.402,13:20:41.402,37.8232314,-122.4039057,239.5,16.7
48041.602,13:20:41.602,37.8232092,-122.4039099,239.5,16.7
48041.802,13:20:41.802,37.8231869,-122.4039145,239.5,16.7
48042.002,13:20:42.002,37.8231647,-122.4039197,239.5,16.7
48042.203,13:20:42.203,37.8231424,-122.4039247,239.5,16.7
48042.403,13:20:42.403,37.8231200,-122.4039297,239.5,16.7
48042.603,13:20:42.603,37.8230974,-122.4039347,239.5,16.7
48042.803,13:20:42.803,37.8230747,-122.4039398,239.5,16.7
48043.003,13:20:43.003,37.8230519,-122.4039449,239.5,16.7
48043.204,13:20:43.204,37.8230290,-122.4039499,239.6,16.7
48043.404,13:20:43.404,37.8230064,-122.4039554,239.6,16.7
48043.604,13:20:43.604,37.8229837,-122.4039612,239.6,16.7
48043.804,13:20:43.804,37.8229611,-122.4039676,239.6,16.7
48044.004,13:20:44.004,37.8229383,-122.4039744,239.6,16.7
48044.204,13:20:44.204,37.8229155,-122.4039816,239.6,16.7
48044.405,13:20:44.405,37.8228928,-122.4039890,239.6,16.7
48044.605,13:20:44.605,37.8228700,-122.4039961,239.6,16.7
48044.805,13:20:44.805,37.8228472,-122.4040027,239.7,16.7
48045.001,13:20:45.001,37.8228241,-122.4040092,239.7,16.7
48045.201,13:20:45.201,37.8228009,-122.4040157,239.7,16.7
48045.401,13:20:45.401,37.8227777,-122.4040226,239.7,16.7
48045.601,13:20:45.601,37.8227544,-122.4040299,239.7,16.6
48045.801,13:20:45.801,37.8227312,-122.4040376,239.7,16.6
48046.002,13:20:46.002,37.8227082,-122.4040454,239.8,16.6
48046.202,13:20:46.202,37.8226852,-122.4040530,239.8,16.6
48046.402,13:20:46.402,37.8226620,-122.4040606,239.8,16.6
48046.602,13:20:46.602,37.8226386,-122.4040678,239.8,16.6
48046.802,13:20:46.802,37.8226149,-122.4040745,239.8,16.6
48047.002,13:20:47.002,37.8225910,-122.4040812,239.8,16.6
48047.203,13:20:47.203,37.8225672,-122.4040874,239.8,16.6
48047.403,13:20:47.403,37.8225431,-122.4040928,239.9,16.6
48047.603,13:20:47.603,37.8225189,-122.4040977,239.9,16.6
48047.803,13:20:47.803,37.8224947,-122.4041026,239.9,16.6
48048.003,13:20:48.003,37.8224707,-122.4041079,239.9,16.6
48048.204,13:20:48.204,37.8224470,-122.4041133,239.9,16.5
48048.404,13:20:48.404,37.8224230,-122.4041187,239.9,16.5
48048.604,13:20:48.604,37.8223990,-122.4041236,239.9,16.5
48048.804,13:20:48.804,37.8223747,-122.4041282,239.9,16.5
48049.004,13:20:49.004,37.8223502,-122.4041325,239.9,16.5
48049.204,13:20:49.204,37.8223259,-122.4041366,240.0,16.5
48049.405,13:20:49.405,37.8223012,-122.4041405,240.0,16.5
48049.605,13:20:49.605,37.8222768,-122.4041454,240.0,16.5
48049.805,13:20:49.805,37.8222525,-122.4041503,240.0,16.5
48050.005,13:20:50.005,37.8222282,-122.4041552,240.0,16.5
48050.205,13:20:50.205,37.8222043,-122.4041602,240.0,16.5
48050.405,13:20:50.405,37.8221802,-122.4041651,240.0,16.4
48050.605,13:20:50.605,37.8221561,-122.4041701,240.0,16.4
48050.805,13:20:50.805,37.8221321,-122.4041747,240.0,16.4
48051.005,13:20:51.005,37.8221079,-122.4041785,240.0,16.4
48051.195,13:20:51.195,37.8220848,-122.4041812,240.0,16.4
48051.395,13:20:51.395,37.8220600,-122.4041835,240.0,16.4
48051.595,13:20:51.595,37.8220350,-122.4041853,240.0,16.4
48051.795,13:20:51.795,37.8220099,-122.4041867,240.0,16.4
48052.001,13:20:52.001,37.8219834,-122.4041887,240.0,16.4
48052.201,13:20:52.201,37.8219587,-122.4041910,240.0,16.4
48052.401,13:20:52.401,37.8219337,-122.4041934,240.0,16.4
48052.601,13:20:52.601,37.8219088,-122.4041962,240.0,16.4
48052.801,13:20:52.801,37.8218841,-122.4041994,240.0,16.4
48053.001,13:20:53.001,37.8218593,-122.4042024,240.0,16.4
48053.201,13:20:53.201,37.8218350,-122.4042050,240.0,16.3
48053.401,13:20:53.401,37.8218101,-122.4042076,240.0,16.3
48053.601,13:20:53.601,37.8217852,-122.4042099,240.0,16.3
48053.801,13:20:53.801,37.8217604,-122.4042123,240.0,16.3
48054.001,13:20:54.001,37.8217355,-122.4042149,240.0,16.3
48054.201,13:20:54.201,37.8217113,-122.4042174,240.0,16.3
48054.401,13:20:54.401,37.8216865,-122.4042193,240.0,16.3
48054.601,13:20:54.601,37.8216615,-122.4042206,240.0,16.3
48054.801,13:20:54.801,37.8216365,-122.4042218,240.0,16.3
48055.001,13:20:55.001,37.8216115,-122.4042229,240.0,16.3
48055.201,13:20:55.201,37.8215868,-122.4042239,240.0,16.3
48055.401,13:20:55.401,37.8215616,-122.4042249,240.0,16.3
48055.601,13:20:55.601,37.8215366,-122.4042265,240.0,16.3
48055.801,13:20:55.801,37.8215117,-122.4042288,240.0,16.3
48056.001,13:20:56.001,37.8214871,-122.4042317,240.0,16.3
48056.201,13:20:56.201,37.8214630,-122.4042350,240.0,16.3
48056.401,13:20:56.401,37.8214388,-122.4042386,240.0,16.3
48056.601,13:20:56.601,37.8214147,-122.4042424,240.0,16.3
48056.801,13:20:56.801,37.8213905,-122.4042460,240.0,16.3
48057.001,13:20:57.001,37.8213660,-122.4042492,240.0,16.3
48057.201,13:20:57.201,37.8213418,-122.4042523,240.0,16.3
48057.401,13:20:57.401,37.8213171,-122.4042554,240.0,16.3
48057.601,13:20:57.601,37.8212924,-122.4042584,240.0,16.3
48057.801,13:20:57.801,37.8212676,-122.4042610,240.0,16.3
48058.001,13:20:58.001,37.8212426,-122.4042634,240.0,16.3
48058.201,13:20:58.201,37.8212177,-122.4042660,239.9,16.3
48058.401,13:20:58.401,37.8211926,-122.4042681,239.9,16.3
48058.601,13:20:58.601,37.8211677,-122.4042707,239.9,16.3
48058.801,13:20:58.801,37.8211428,-122.4042739,239.9,16.3
48059.001,13:20:59.001,37.8211182,-122.4042775,239.9,16.3
48059.201,13:20:59.201,37.8210939,-122.4042818,239.9,16.3
48059.401,13:20:59.401,37.8210695,-122.4042858,239.9,16.3
48059.601,13:20:59.601,37.8210450,-122.4042894,239.9,16.3
48059.801,13:20:59.801,37.8210201,-122.4042921,239.9,16.3
48060.001,13:21:00.001,37.8209949,-122.4042951,239.9,16.3
48060.201,13:21:00.201,37.8209699,-122.4042988,239.9,16.3
48060.401,13:21:00.401,37.8209449,-122.4043027,239.9,16.3
48060.601,13:21:00.601,37.8209198,-122.4043065,239.9,16.3
48060.801,13:21:00.801,37.8208949,-122.4043103,239.9,16.3
48061.001,13:21:01.001,37.8208700,-122.4043143,239.9,16.3
48061.201,13:21:01.201,37.8208450,-122.4043191,239.9,16.3
48061.401,13:21:01.401,37.8208200,-122.4043235,239.9,16.3
48061.601,13:21:01.601,37.8207950,-122.4043283,239.9,16.3
48061.801,13:21:01.801,37.8207702,-122.4043337,239.8,16.3
48062.001,13:21:02.001,37.8207456,-122.4043391,239.8,16.3
48062.201,13:21:02.201,37.8207207,-122.4043445,239.8,16.3
48062.401,13:21:02.401,37.8206960,-122.4043493,239.8,16.3
48062.601,13:21:02.601,37.8206712,-122.4043538,239.7,16.3
48062.801,13:21:02.801,37.8206463,-122.4043584,239.7,16.3
48063.001,13:21:03.001,37.8206213,-122.4043628,239.7,16.3
48063.201,13:21:03.201,37.8205959,-122.4043670,239.7,16.3
48063.401,13:21:03.401,37.8205705,-122.4043706,239.7,16.3
48063.601,13:21:03.601,37.8205448,-122.4043734,239.6,16.3
48063.801,13:21:03.801,37.8205189,-122.4043762,239.6,16.3
48064.001,13:21:04.001,37.8204928,-122.4043790,239.6,16.3
48064.201,13:21:04.201,37.8204663,-122.4043821,239.6,16.3
48064.401,13:21:04.401,37.8204397,-122.4043850,239.5,16.3
48064.601,13:21:04.601,37.8204130,-122.4043878,239.5,16.3
48064.801,13:21:04.801,37.8203859,-122.4043902,239.5,16.3
48065.001,13:21:05.001,37.8203588,-122.4043923,239.4,16.3
48065.201,13:21:05.201,37.8203315,-122.4043947,239.4,16.3
48065.401,13:21:05.401,37.8203043,-122.4043963,239.4,16.3
48065.601,13:21:05.601,37.8202772,-122.4043979,239.4,16.3
48065.801,13:21:05.801,37.8202502,-122.4043994,239.3,16.3
48066.001,13:21:06.001,37.8202232,-122.4044007,239.3,16.3
48066.201,13:21:06.201,37.8201960,-122.4044023,239.2,16.3
48066.401,13:21:06.401,37.8201690,-122.4044041,239.2,16.3
48066.601,13:21:06.601,37.8201420,-122.4044060,239.1,16.3
48066.801,13:21:06.801,37.8201148,-122.4044075,239.1,16.3
48067.001,13:21:07.001,37.8200876,-122.4044083,239.0,16.2
48067.201,13:21:07.201,37.8200602,-122.4044089,239.0,16.2
48067.401,13:21:07.401,37.8200328,-122.4044092,238.9,16.2
48067.601,13:21:07.601,37.8200053,-122.4044100,238.9,16.2
48067.801,13:21:07.801,37.8199778,-122.4044108,238.8,16.2
48068.001,13:21:08.001,37.8199500,-122.4044112,238.7,16.2
48068.201,13:21:08.201,37.8199220,-122.4044116,238.7,16.2
48068.401,13:21:08.401,37.8198939,-122.4044115,238.6,16.2
48068.601,13:21:08.601,37.8198655,-122.4044110,238.6,16.2
48068.801,13:21:08.801,37.8198372,-122.4044104,238.5,16.2
48069.001,13:21:09.001,37.8198090,-122.4044097,238.4,16.2
48069.201,13:21:09.201,37.8197806,-122.4044093,238.4,16.2
48069.401,13:21:09.401,37.8197523,-122.4044088,238.3,16.2
48069.601,13:21:09.601,37.8197241,-122.4044090,238.3,16.2
48069.801,13:21:09.801,37.8196961,-122.4044093,238.3,16.2
48070.001,13:21:10.001,37.8196681,-122.4044099,238.2,16.2
48070.200,13:21:10.200,37.8196402,-122.4044110,238.1,16.1
48070.400,13:21:10.400,37.8196124,-122.4044121,238.1,16.1
48070.600,13:21:10.600,37.8195848,-122.4044139,238.0,16.1
48070.800,13:21:10.800,37.8195575,-122.4044164,238.0,16.1
48071.000,13:21:11.000,37.8195303,-122.4044189,237.9,16.1
48071.199,13:21:11.199,37.8195029,-122.4044210,237.9,16.1
48071.399,13:21:11.399,37.8194752,-122.4044224,237.8,16.1
48071.599,13:21:11.599,37.8194473,-122.4044232,237.8,16.1
48071.799,13:21:11.799,37.8194190,-122.4044236,237.7,16.1
48072.001,13:21:12.001,37.8193903,-122.4044234,237.6,16.1
48072.200,13:21:12.200,37.8193613,-122.4044230,237.6,16.1
48072.400,13:21:12.400,37.8193320,-122.4044216,237.6,16.1
48072.600,13:21:12.600,37.8193024,-122.4044198,237.5,16.0
48072.800,13:21:12.800,37.8192724,-122.4044181,237.4,16.0
48073.000,13:21:13.000,37.8192422,-122.4044166,237.4,16.0
48073.199,13:21:13.199,37.8192117,-122.4044155,237.4,16.0
48073.399,13:21:13.399,37.8191810,-122.4044143,237.3,16.0
48073.599,13:21:13.599,37.8191503,-122.4044132,237.3,16.0
48073.799,13:21:13.799,37.8191196,-122.4044122,237.2,16.0
48074.001,13:21:14.001,37.8190889,-122.4044116,237.1,16.0
48074.200,13:21:14.200,37.8190583,-122.4044116,237.1,16.0
48074.400,13:21:14.400,37.8190279,-122.4044122,237.1,16.0
48074.600,13:21:14.600,37.8189975,-122.4044132,237.0,16.0
48074.800,13:21:14.800,37.8189672,-122.4044139,237.0,16.0
48075.000,13:21:15.000,37.8189367,-122.4044148,236.9,15.9
48075.199,13:21:15.199,37.8189062,-122.4044156,236.9,15.9
48075.399,13:21:15.399,37.8188757,-122.4044162,236.9,15.9
48075.599,13:21:15.599,37.8188452,-122.4044162,236.9,15.9
48075.799,13:21:15.799,37.8188148,-122.4044151,236.8,15.9
48076.200,13:21:16.200,37.8187539,-122.4044116,236.8,15.9
48076.400,13:21:16.400,37.8187236,-122.4044103,236.7,15.9
48076.600,13:21:16.600,37.8186932,-122.4044096,236.7,15.9
48076.800,13:21:16.800,37.8186630,-122.4044089,236.7,15.9
48077.000,13:21:17.000,37.8186327,-122.4044080,236.7,15.9
48077.199,13:21:17.199,37.8186024,-122.4044064,236.7,15.9
48077.399,13:21:17.399,37.8185721,-122.4044039,236.6,15.9
48077.599,13:21:17.599,37.8185420,-122.4044009,236.6,15.9
48077.799,13:21:17.799,37.8185118,-122.4043975,236.6,15.9
48078.001,13:21:18.001,37.8184815,-122.4043945,236.6,15.9
48078.200,13:21:18.200,37.8184514,-122.4043921,236.6,15.9
48078.400,13:21:18.400,37.8184215,-122.4043902,236.6,15.9
48078.600,13:21:18.600,37.8183917,-122.4043884,236.6,15.9
48078.800,13:21:18.800,37.8183620,-122.4043863,236.6,15.9
48079.000,13:21:19.000,37.8183324,-122.4043842,236.5,15.9
48079.199,13:21:19.199,37.8183029,-122.4043830,236.5,15.9
48079.399,13:21:19.399,37.8182736,-122.4043823,236.5,15.9
48079.599,13:21:19.599,37.8182442,-122.4043821,236.5,15.9
48079.799,13:21:19.799,37.8182149,-122.4043821,236.5,15.9
48079.999,13:21:19.999,37.8181857,-122.4043826,236.5,15.9
48080.199,13:21:20.199,37.8181567,-122.4043840,236.5,15.9
48080.399,13:21:20.399,37.8181278,-122.4043862,236.5,15.9
48080.599,13:21:20.599,37.8180991,-122.4043885,236.5,15.9
48080.799,13:21:20.799,37.8180702,-122.4043904,236.5,15.9
48081.001,13:21:21.001,37.8180414,-122.4043920,236.6,15.9
48081.201,13:21:21.201,37.8180125,-122.4043933,236.6,15.9
48081.401,13:21:21.401,37.8179835,-122.4043946,236.6,15.9
48081.601,13:21:21.601,37.8179545,-122.4043956,236.6,16.0
48081.801,13:21:21.801,37.8179255,-122.4043966,236.6,16.0
48082.001,13:21:22.001,37.8178964,-122.4043976,236.6,16.0
48082.201,13:21:22.201,37.8178674,-122.4043996,236.6,16.0
48082.401,13:21:22.401,37.8178387,-122.4044024,236.6,16.0
48082.601,13:21:22.601,37.8178103,-122.4044056,236.6,16.0
48082.801,13:21:22.801,37.8177820,-122.4044090,236.6,16.0
48083.001,13:21:23.001,37.8177536,-122.4044125,236.7,16.0
48083.201,13:21:23.201,37.8177251,-122.4044166,236.7,16.0
48083.401,13:21:23.401,37.8176966,-122.4044206,236.7,16.0
48083.601,13:21:23.601,37.8176680,-122.4044242,236.7,16.0
48083.801,13:21:23.801,37.8176393,-122.4044275,236.7,16.0
48084.001,13:21:24.001,37.8176104,-122.4044304,236.7,16.1
48084.201,13:21:24.201,37.8175815,-122.4044336,236.7,16.1
48084.401,13:21:24.401,37.8175526,-122.4044370,236.8,16.1
48084.601,13:21:24.601,37.8175236,-122.4044404,236.8,16.1
48084.801,13:21:24.801,37.8174945,-122.4044429,236.8,16.1
48085.001,13:21:25.001,37.8174651,-122.4044448,236.8,16.1
48085.201,13:21:25.201,37.8174358,-122.4044462,236.8,16.1
48085.401,13:21:25.401,37.8174065,-122.4044476,236.8,16.1
48085.601,13:21:25.601,37.8173775,-122.4044490,236.8,16.1
48085.801,13:21:25.801,37.8173488,-122.4044503,236.9,16.2
48086.001,13:21:26.001,37.8173201,-122.4044518,236.9,16.2
48086.201,13:21:26.201,37.8172916,-122.4044537,236.9,16.2
48086.401,13:21:26.401,37.8172634,-122.4044571,236.9,16.2
48086.601,13:21:26.601,37.8172354,-122.4044610,236.9,16.2
48086.801,13:21:26.801,37.8172076,-122.4044652,236.9,16.2
48087.001,13:21:27.001,37.8171801,-122.4044698,236.9,16.2
48087.201,13:21:27.201,37.8171527,-122.4044749,236.9,16.2
48087.401,13:21:27.401,37.8171254,-122.4044800,237.0,16.2
48087.601,13:21:27.601,37.8170981,-122.4044852,237.0,16.2
48087.801,13:21:27.801,37.8170707,-122.4044905,237.0,16.2
48088.001,13:21:28.001,37.8170433,-122.4044955,237.0,16.2
48088.201,13:21:28.201,37.8170159,-122.4045002,237.0,16.2
48088.401,13:21:28.401,37.8169884,-122.4045054,237.0,16.2
48088.601,13:21:28.601,37.8169610,-122.4045110,237.0,16.2
48088.801,13:21:28.801,37.8169341,-122.4045170,237.0,16.3
48089.001,13:21:29.001,37.8169071,-122.4045230,237.0,16.3
48089.201,13:21:29.201,37.8168800,-122.4045292,237.0,16.3
48089.401,13:21:29.401,37.8168531,-122.4045355,237.0,16.3
48089.601,13:21:29.601,37.8168262,-122.4045417,237.0,16.3
48089.801,13:21:29.801,37.8167990,-122.4045475,237.0,16.3
48090.001,13:21:30.001,37.8167717,-122.4045531,237.1,16.3
48090.201,13:21:30.201,37.8167443,-122.4045588,237.1,16.3
48090.401,13:21:30.401,37.8167170,-122.4045649,237.1,16.3
48090.601,13:21:30.601,37.8166896,-122.4045711,237.1,16.3
48090.801,13:21:30.801,37.8166624,-122.4045778,237.1,16.3
48091.001,13:21:31.001,37.8166354,-122.4045850,237.1,16.3
48091.201,13:21:31.201,37.8166085,-122.4045923,237.1,16.3
48091.401,13:21:31.401,37.8165817,-122.4045999,237.1,16.3
48091.601,13:21:31.601,37.8165549,-122.4046078,237.1,16.3
48091.801,13:21:31.801,37.8165282,-122.4046156,237.1,16.3
48092.001,13:21:32.001,37.8165015,-122.4046235,237.1,16.3
48092.201,13:21:32.201,37.8164747,-122.4046311,237.1,16.3
48092.401,13:21:32.401,37.8164478,-122.4046390,237.1,16.3
48092.601,13:21:32.601,37.8164209,-122.4046471,237.1,16.3
48092.801,13:21:32.801,37.8163941,-122.4046557,237.1,16.3
48093.001,13:21:33.001,37.8163675,-122.4046643,237.1,16.3
48093.201,13:21:33.201,37.8163409,-122.4046726,237.1,16.3
48093.401,13:21:33.401,37.8163143,-122.4046806,237.1,16.3
48093.601,13:21:33.601,37.8162876,-122.4046878,237.1,16.2
48093.801,13:21:33.801,37.8162609,-122.4046936,237.1,16.2
48094.001,13:21:34.001,37.8162342,-122.4046986,237.1,16.2
48094.201,13:21:34.201,37.8162078,-122.4047037,237.1,16.2
48094.401,13:21:34.401,37.8161818,-122.4047095,237.1,16.2
48094.601,13:21:34.601,37.8161563,-122.4047157,237.1,16.2
48094.801,13:21:34.801,37.8161312,-122.4047221,237.0,16.2
48095.001,13:21:35.001,37.8161064,-122.4047284,237.0,16.2
48095.201,13:21:35.201,37.8160819,-122.4047343,237.0,16.2
48095.401,13:21:35.401,37.8160572,-122.4047396,237.0,16.2
48095.601,13:21:35.601,37.8160325,-122.4047441,237.0,16.2
48095.801,13:21:35.801,37.8160077,-122.4047482,237.0,16.2
48096.001,13:21:36.001,37.8159827,-122.4047515,237.0,16.2
48096.201,13:21:36.201,37.8159576,-122.4047543,237.0,16.2
48096.401,13:21:36.401,37.8159321,-122.4047568,237.0,16.2
48096.601,13:21:36.601,37.8159064,-122.4047594,237.0,16.2
48096.801,13:21:36.801,37.8158808,-122.4047624,237.0,16.2
48097.001,13:21:37.001,37.8158553,-122.4047659,237.0,16.2
48097.201,13:21:37.201,37.8158299,-122.4047699,237.0,16.2
48097.401,13:21:37.401,37.8158046,-122.4047745,237.0,16.2
48097.601,13:21:37.601,37.8157794,-122.4047798,237.0,16.2
48097.801,13:21:37.801,37.8157540,-122.4047850,237.0,16.2
48098.001,13:21:38.001,37.8157287,-122.4047895,237.0,16.2
48098.201,13:21:38.201,37.8157031,-122.4047934,237.0,16.2
48098.401,13:21:38.401,37.8156776,-122.4047971,237.0,16.2
48098.601,13:21:38.601,37.8156522,-122.4048007,237.0,16.2
48098.801,13:21:38.801,37.8156267,-122.4048048,237.0,16.1
48099.001,13:21:39.001,37.8156015,-122.4048096,237.0,16.1
48099.201,13:21:39.201,37.8155766,-122.4048153,237.0,16.1
48099.401,13:21:39.401,37.8155515,-122.4048208,236.9,16.1
48099.601,13:21:39.601,37.8155266,-122.4048264,236.9,16.1
48099.801,13:21:39.801,37.8155018,-122.4048323,236.9,16.1
48100.001,13:21:40.001,37.8154771,-122.4048389,236.9,16.1
48100.201,13:21:40.201,37.8154526,-122.4048457,236.9,16.1
48100.401,13:21:40.401,37.8154281,-122.4048522,236.9,16.1
48100.601,13:21:40.601,37.8154034,-122.4048582,236.9,16.1
48100.801,13:21:40.801,37.8153785,-122.4048642,236.9,16.1
48101.001,13:21:41.001,37.8153537,-122.4048709,236.9,16.1
48101.201,13:21:41.201,37.8153291,-122.4048782,236.9,16.1
48101.401,13:21:41.401,37.8153045,-122.4048850,236.9,16.1
48101.601,13:21:41.601,37.8152798,-122.4048913,236.9,16.1
48101.801,13:21:41.801,37.8152551,-122.4048977,236.9,16.1
48102.001,13:21:42.001,37.8152303,-122.4049038,236.9,16.1
48102.201,13:21:42.201,37.8152055,-122.4049101,236.9,16.1
48102.401,13:21:42.401,37.8151805,-122.4049162,236.9,16.2
48102.601,13:21:42.601,37.8151552,-122.4049218,236.9,16.2
48102.801,13:21:42.801,37.8151298,-122.4049274,236.9,16.2
48103.001,13:21:43.001,37.8151044,-122.4049334,236.9,16.2
48103.201,13:21:43.201,37.8150790,-122.4049404,236.9,16.2
48103.401,13:21:43.401,37.8150535,-122.4049471,236.9,16.2
48103.601,13:21:43.601,37.8150280,-122.4049533,236.9,16.2
48103.801,13:21:43.801,37.8150022,-122.4049585,236.9,16.2
48104.001,13:21:44.001,37.8149761,-122.4049631,236.9,16.2
48104.201,13:21:44.201,37.8149499,-122.4049680,236.9,16.2
48104.401,13:21:44.401,37.8149233,-122.4049729,236.9,16.2
48104.601,13:21:44.601,37.8148969,-122.4049786,236.9,16.2
48104.801,13:21:44.801,37.8148707,-122.4049846,236.9,16.2
48105.001,13:21:45.001,37.8148444,-122.4049905,236.9,16.2
48105.201,13:21:45.201,37.8148180,-122.4049957,236.9,16.2
48105.401,13:21:45.401,37.8147916,-122.4050006,236.9,16.2
48105.601,13:21:45.601,37.8147652,-122.4050055,237.0,16.2
48105.801,13:21:45.801,37.8147386,-122.4050097,237.0,16.2
48106.001,13:21:46.001,37.8147120,-122.4050145,237.1,16.2
48106.201,13:21:46.201,37.8146854,-122.4050198,237.1,16.2
48106.401,13:21:46.401,37.8146590,-122.4050256,237.1,16.2
48106.601,13:21:46.601,37.8146327,-122.4050322,237.1,16.2
48106.801,13:21:46.801,37.8146068,-122.4050391,237.2,16.2
48107.001,13:21:47.001,37.8145811,-122.4050457,237.2,16.3
48107.201,13:21:47.201,37.8145553,-122.4050524,237.2,16.3
48107.401,13:21:47.401,37.8145294,-122.4050590,237.3,16.3
48107.601,13:21:47.601,37.8145035,-122.4050664,237.3,16.3
48107.801,13:21:47.801,37.8144777,-122.4050740,237.3,16.3
48108.001,13:21:48.001,37.8144518,-122.4050810,237.4,16.3
48108.201,13:21:48.201,37.8144260,-122.4050881,237.5,16.3
48108.401,13:21:48.401,37.8144002,-122.4050948,237.5,16.3
48108.601,13:21:48.601,37.8143741,-122.4051013,237.5,16.3
48108.801,13:21:48.801,37.8143480,-122.4051076,237.6,16.3
48109.001,13:21:49.001,37.8143217,-122.4051140,237.6,16.3
48109.201,13:21:49.201,37.8142954,-122.4051206,237.7,16.3
48109.401,13:21:49.401,37.8142689,-122.4051270,237.7,16.4
48109.601,13:21:49.601,37.8142426,-122.4051331,237.8,16.4
48109.801,13:21:49.801,37.8142164,-122.4051390,237.8,16.4
48110.001,13:21:50.001,37.8141901,-122.4051448,237.9,16.4
48110.201,13:21:50.201,37.8141640,-122.4051505,238.0,16.4
48110.401,13:21:50.401,37.8141380,-122.4051563,238.0,16.4
48110.601,13:21:50.601,37.8141121,-122.4051622,238.1,16.4
48110.801,13:21:50.801,37.8140864,-122.4051684,238.1,16.4
48111.001,13:21:51.001,37.8140608,-122.4051748,238.2,16.4
48111.201,13:21:51.201,37.8140356,-122.4051821,238.3,16.4
48111.401,13:21:51.401,37.8140106,-122.4051896,238.3,16.5
48111.601,13:21:51.601,37.8139860,-122.4051966,238.4,16.5
48111.801,13:21:51.801,37.8139617,-122.4052031,238.5,16.5
48112.001,13:21:52.001,37.8139377,-122.4052089,238.5,16.5
48112.201,13:21:52.201,37.8139143,-122.4052155,238.5,16.5
48112.401,13:21:52.401,37.8138912,-122.4052227,238.6,16.5
48112.601,13:21:52.601,37.8138685,-122.4052300,238.7,16.5
48112.801,13:21:52.801,37.8138460,-122.4052375,238.7,16.5
48113.001,13:21:53.001,37.8138242,-122.4052459,238.7,16.5
48113.201,13:21:53.201,37.8138032,-122.4052550,238.8,16.5
48113.401,13:21:53.401,37.8137830,-122.4052643,238.9,16.6
48113.601,13:21:53.601,37.8137633,-122.4052738,239.0,16.6
48113.801,13:21:53.801,37.8137447,-122.4052841,239.0,16.6
48114.002,13:21:54.002,37.8137271,-122.4052950,239.1,16.6
48114.202,13:21:54.202,37.8137107,-122.4053065,239.1,16.6
48114.402,13:21:54.402,37.8136953,-122.4053180,239.2,16.6
48114.602,13:21:54.602,37.8136808,-122.4053296,239.3,16.6
48114.802,13:21:54.802,37.8136672,-122.4053411,239.3,16.6
48115.002,13:21:55.002,37.8136546,-122.4053528,239.4,16.6
48115.203,13:21:55.203,37.8136429,-122.4053646,239.5,16.6
48115.403,13:21:55.403,37.8136318,-122.4053761,239.5,16.6
48115.603,13:21:55.603,37.8136213,-122.4053875,239.6,16.7
48115.803,13:21:55.803,37.8136116,-122.4053986,239.6,16.7
48116.001,13:21:56.001,37.8136026,-122.4054094,239.7,16.7
48116.201,13:21:56.201,37.8135944,-122.4054204,239.8,16.7
48116.401,13:21:56.401,37.8135866,-122.4054308,239.8,16.7
48116.601,13:21:56.601,37.8135794,-122.4054409,239.8,16.7
48116.801,13:21:56.801,37.8135728,-122.4054506,239.9,16.7
48117.002,13:21:57.002,37.8135671,-122.4054601,239.9,16.7
48117.202,13:21:57.202,37.8135628,-122.4054696,240.0,16.7
48117.402,13:21:57.402,37.8135587,-122.4054788,240.0,16.7
48117.602,13:21:57.602,37.8135554,-122.4054877,240.1,16.7
48117.802,13:21:57.802,37.8135525,-122.4054967,240.1,16.7
48118.002,13:21:58.002,37.8135506,-122.4055057,240.2,16.7
48118.203,13:21:58.203,37.8135494,-122.4055151,240.2,16.7
48118.403,13:21:58.403,37.8135484,-122.4055243,240.2,16.7
48118.603,13:21:58.603,37.8135476,-122.4055335,240.3,16.7
48118.803,13:21:58.803,37.8135473,-122.4055430,240.3,16.7
48119.003,13:21:59.003,37.8135478,-122.4055526,240.3,16.7
48119.204,13:21:59.204,37.8135494,-122.4055628,240.3,16.7
48119.404,13:21:59.404,37.8135515,-122.4055727,240.4,16.7
